[55807, 76565833]    True    [0, 1]
[1270981, 2541961]    True    [2, 0]
[1271117, 8897813]    True    [2, 2]
[1271161, 2118601]    True    [1, 0]
[1271213, 7627273]    True    [2, 2]
[1271429, 8899997]    True    [2, 2]
[1271521, 3814561]    True    [4, 4]
[1271701, 7630201]    True    [2, 1]
[1272157, 2544313]    True    [2, 0]
[1272461, 8907221]    True    [2, 2]
[1272589, 2545177]    True    [2, 1]
[1272749, 8909237]    True    [2, 2]
[1272937, 12729361]    True    [0, 2]
[1272941, 8910581]    True    [2, 2]
[1272961, 9759361]    True    [5, 6]
[1273421, 8913941]    True    [2, 2]
[1273541, 15282481]    True    [2, 2]
[1273781, 8916461]    True    [2, 2]
[1273957, 2547913]    True    [2, 1]
[1274041, 11466361]    True    [1, 0]
[1274137, 3822409]    True    [1, 2]
[1274293, 7645753]    True    [2, 0]
[1274309, 15291697]    True    [2, 2]
[1274549, 8921837]    True    [2, 2]
[1274929, 9561961]    True    [2, 1]
[1275437, 8928053]    True    [2, 2]
[1275457, 8928193]    True    [5, 4]
[1276013, 7656073]    True    [2, 2]
[1276057, 3828169]    True    [2, 0]
[1276057, 6380281]    True    [2, 0]
[1276117, 7656697]    True    [2, 1]
[1276397, 8934773]    True    [2, 2]
[1276829, 7660969]    True    [2, 2]
[1276949, 8938637]    True    [2, 2]
[1277021, 5874293]    True    [2, 2]
[1277137, 12132793]    True    [1, 2]
[1277501, 8942501]    True    [2, 2]
[1277741, 8944181]    True    [2, 2]
[1278097, 8946673]    True    [3, 3]
[1278217, 11077873]    True    [2, 1]
[1278289, 11504593]    True    [3, 3]
[1278373, 12783721]    True    [2, 0]
[1278481, 6392401]    True    [3, 3]
[1278701, 8950901]    True    [2, 2]
[1278709, 2557417]    True    [2, 1]
[1279081, 3837241]    True    [2, 2]
[1279181, 8954261]    True    [2, 2]
[1279561, 11516041]    True    [2, 2]
[1279661, 7677961]    True    [2, 2]
[1279661, 8957621]    True    [2, 2]
[1279877, 8959133]    True    [2, 2]
[1279969, 4479889]    True    [3, 3]
[1280161, 2133601]    True    [4, 3]
[1280401, 1920601]    True    [1, 2]
[1280693, 10062581]    True    [2, 2]
[1280693, 13355789]    True    [2, 2]
[1280737, 2774929]    True    [3, 3]
[1280869, 2561737]    True    [2, 0]
[1281221, 13580933]    True    [2, 2]
[1281221, 13837177]    True    [2, 2]
[1281389, 8969717]    True    [2, 2]
[1281457, 4485097]    True    [1, 2]
[1281941, 8973581]    True    [2, 2]
[1281961, 11537641]    True    [0, 2]
[1282069, 7692409]    True    [2, 1]
[1282081, 9295081]    True    [1, 0]
[1282081, 10897681]    True    [1, 0]
[1282153, 12821521]    True    [2, 2]
[1282201, 12822001]    True    [2, 0]
[1282277, 8975933]    True    [2, 2]
[1282469, 8977277]    True    [2, 2]
[1282681, 5558281]    True    [0, 0]
[1282681, 6413401]    True    [0, 0]
[1282781, 8979461]    True    [2, 2]
[1282877, 8980133]    True    [2, 2]
[1282993, 7056457]    True    [2, 1]
[1283021, 7698121]    True    [2, 2]
[1283473, 11551249]    True    [3, 3]
[1283717, 7702297]    True    [2, 2]
[1284617, 7707697]    True    [2, 3]
[1284917, 8994413]    True    [2, 2]
[1285069, 2570137]    True    [2, 0]
[1285301, 8997101]    True    [2, 2]
[1285393, 14139313]    True    [3, 3]
[1285513, 3856537]    True    [1, 2]
[1285741, 6000121]    True    [2, 1]
[1285777, 14143537]    True    [3, 3]
[1286261, 5916797]    True    [2, 2]
[1286261, 9003821]    True    [2, 2]
[1286261, 10547333]    True    [2, 2]
[1286669, 9006677]    True    [2, 2]
[1286837, 9007853]    True    [2, 2]
[1287109, 2574217]    True    [2, 1]
[1287133, 12871321]    True    [2, 0]
[1287361, 2896561]    True    [3, 3]
[1287361, 8046001]    True    [3, 3]
[1287749, 9014237]    True    [2, 2]
[1287841, 3863521]    True    [4, 4]
[1287961, 14167561]    True    [2, 1]
[1288061, 7728361]    True    [2, 2]
[1288061, 9016421]    True    [2, 2]
[1288109, 9016757]    True    [2, 2]
[1288117, 4293721]    True    [2, 1]
[1288421, 9018941]    True    [2, 2]
[1288513, 4509793]    True    [4, 3]
[1288541, 9019781]    True    [2, 2]
[1289381, 9025661]    True    [2, 2]
[1289513, 12158257]    True    [2, 3]
[1289597, 9027173]    True    [2, 2]
[1290049, 4515169]    True    [0, 4]
[1290629, 9034397]    True    [2, 2]
[1290637, 2581273]    True    [2, 1]
[1291357, 12913561]    True    [2, 0]
[1291369, 10032937]    True    [2, 2]
[1291369, 12218329]    True    [2, 2]
[1291637, 9041453]    True    [2, 2]
[1292261, 7753561]    True    [2, 2]
[1292309, 9046157]    True    [2, 2]
[1292429, 9046997]    True    [2, 2]
[1292549, 7755289]    True    [2, 2]
[1292549, 9047837]    True    [2, 2]
[1292717, 9049013]    True    [2, 2]
[1292789, 9049517]    True    [2, 2]
[1292857, 6464281]    True    [2, 2]
[1293701, 9055901]    True    [2, 2]
[1293797, 9056573]    True    [2, 2]
[1294129, 9705961]    True    [2, 2]
[1294177, 6470881]    True    [4, 4]
[1294849, 6474241]    True    [7, 8]
[1294957, 14676169]    True    [2, 0]
[1294973, 2219953]    True    [2, 2]
[1294973, 6844853]    True    [2, 2]
[1294973, 12209737]    True    [2, 2]
[1295069, 9065477]    True    [2, 2]
[1295113, 6259709]    True    [2, 2]
[1295113, 7554821]    True    [2, 2]
[1295113, 12735269]    True    [2, 2]
[1295113, 15325493]    True    [2, 2]
[1295137, 6475681]    True    [4, 4]
[1296409, 2052647]    True    [0, 0]
[1296409, 13720319]    True    [0, 0]
[1296481, 3889441]    True    [4, 3]
[1296949, 7781689]    True    [2, 1]
[1297397, 9081773]    True    [2, 2]
[1297633, 3892897]    True    [4, 4]
[1297781, 9084461]    True    [2, 2]
[1298161, 3894481]    True    [2, 1]
[1298221, 3115729]    True    [2, 1]
[1299029, 9093197]    True    [2, 2]
[1299061, 2598121]    True    [2, 0]
[1299097, 6495481]    True    [2, 2]
[1299317, 9095213]    True    [2, 2]
[1299709, 12997081]    True    [2, 0]
[1299821, 9098741]    True    [2, 2]
[1300129, 14301409]    True    [4, 3]
[1300609, 5202433]    True    [5, 6]
[1300609, 6503041]    True    [5, 6]
[1301033, 7806193]    True    [1, 3]
[1301221, 2602441]    True    [2, 1]
[1301621, 9111341]    True    [2, 2]
[1301893, 13018921]    True    [2, 0]
[1302029, 4650101]    True    [2, 2]
[1302029, 6882149]    True    [2, 2]
[1302029, 9114197]    True    [2, 2]
[1302029, 10230221]    True    [2, 2]
[1302461, 2865413]    True    [2, 2]
[1302461, 9117221]    True    [2, 2]
[1302461, 13806077]    True    [2, 2]
[1302841, 5471929]    True    [0, 0]
[1302841, 10162153]    True    [0, 0]
[1302869, 9120077]    True    [2, 2]
[1302901, 13029001]    True    [2, 1]
[1303109, 7818649]    True    [2, 2]
[1303117, 7818697]    True    [2, 1]
[1303469, 9124277]    True    [2, 2]
[1304089, 6520441]    True    [2, 0]
[1304209, 9129457]    True    [3, 2]
[1304477, 9131333]    True    [2, 2]
[1304713, 14351833]    True    [2, 2]
[1304837, 9133853]    True    [2, 2]
[1304857, 3914569]    True    [1, 2]
[1304957, 7829737]    True    [2, 2]
[1305121, 11224033]    True    [3, 2]
[1305121, 12790177]    True    [3, 2]
[1305701, 7834201]    True    [2, 2]
[1306517, 9145613]    True    [2, 2]
[1306541, 9145781]    True    [2, 2]
[1306589, 9146117]    True    [2, 2]
[1306597, 13065961]    True    [2, 1]
[1306661, 7839961]    True    [2, 2]
[1306757, 9147293]    True    [2, 2]
[1307057, 7842337]    True    [3, 4]
[1307069, 9149477]    True    [2, 2]
[1307197, 2614393]    True    [2, 1]
[1307753, 7846513]    True    [2, 3]
[1307981, 7847881]    True    [2, 2]
[1308029, 9156197]    True    [2, 2]
[1308077, 9156533]    True    [2, 2]
[1308221, 9157541]    True    [2, 2]
[1308529, 3707497]    True    [2, 2]
[1308529, 5452201]    True    [2, 2]
[1308529, 14611897]    True    [2, 2]
[1308581, 9160061]    True    [2, 2]
[1308649, 9160537]    True    [2, 2]
[1308773, 7852633]    True    [2, 2]
[1309117, 13091161]    True    [2, 0]
[1309129, 14400409]    True    [1, 2]
[1309177, 3927529]    True    [0, 2]
[1309237, 13092361]    True    [2, 1]
[1309421, 6023333]    True    [2, 2]
[1309421, 15451157]    True    [2, 2]
[1309661, 9167621]    True    [2, 2]
[1309757, 9168293]    True    [2, 2]
[1309949, 9169637]    True    [2, 2]
[1310189, 9171317]    True    [2, 2]
[1310329, 9172297]    True    [2, 2]
[1310809, 11797273]    True    [2, 0]
[1311481, 9180361]    True    [2, 1]
[1311553, 2185921]    True    [4, 5]
[1311701, 9181901]    True    [2, 2]
[1311721, 3935161]    True    [0, 1]
[1311773, 7870633]    True    [2, 2]
[1311797, 9182573]    True    [2, 2]
[1311917, 9183413]    True    [2, 2]
[1312189, 10436473]    True    [2, 1]
[1312189, 14098393]    True    [2, 1]
[1312513, 3937537]    True    [7, 7]
[1312657, 9188593]    True    [3, 3]
[1313041, 14443441]    True    [3, 3]
[1313237, 9192653]    True    [2, 2]
[1313329, 1969993]    True    [1, 2]
[1313329, 15103273]    True    [1, 2]
[1313453, 12383977]    True    [2, 2]
[1313453, 13697429]    True    [2, 2]
[1313797, 5016313]    True    [2, 1]
[1313857, 5912353]    True    [3, 4]
[1313953, 15110449]    True    [3, 0]
[1314149, 9199037]    True    [2, 2]
[1314437, 9201053]    True    [2, 2]
[1314941, 7889641]    True    [2, 2]
[1314941, 9204581]    True    [2, 2]
[1314997, 7889977]    True    [2, 1]
[1315297, 13152961]    True    [3, 4]
[1315397, 9207773]    True    [2, 2]
[1315441, 9208081]    True    [3, 3]
[1315537, 12497593]    True    [1, 2]
[1315621, 2631241]    True    [2, 1]
[1315661, 9209621]    True    [2, 2]
[1316209, 8555353]    True    [2, 1]
[1316261, 9213821]    True    [2, 2]
[1316593, 9874441]    True    [0, 2]
[1316989, 5267953]    True    [2, 1]
[1317013, 7902073]    True    [2, 1]
[1317409, 9221857]    True    [4, 4]
[1317677, 9223733]    True    [2, 2]
[1317853, 13178521]    True    [2, 0]
[1318033, 4613113]    True    [2, 2]
[1318033, 15157369]    True    [2, 2]
[1318157, 9227093]    True    [2, 2]
[1318661, 3579221]    True    [2, 2]
[1318973, 7913833]    True    [2, 2]
[1319209, 9234457]    True    [2, 0]
[1319261, 7915561]    True    [2, 2]
[1319429, 9235997]    True    [2, 2]
[1319909, 7919449]    True    [2, 2]
[1320301, 5281201]    True    [2, 0]
[1320433, 6602161]    True    [3, 3]
[1320533, 7923193]    True    [2, 2]
[1320889, 14529769]    True    [2, 2]
[1320901, 5283601]    True    [2, 1]
[1320961, 7265281]    True    [9, 9]
[1321109, 9247757]    True    [2, 2]
[1321417, 7928497]    True    [2, 2]
[1321517, 9250613]    True    [2, 2]
[1321681, 14538481]    True    [3, 3]
[1321757, 7930537]    True    [2, 2]
[1322021, 12426989]    True    [2, 2]
[1322021, 14013413]    True    [2, 2]
[1322021, 14277817]    True    [2, 2]
[1322137, 3966409]    True    [2, 2]
[1322357, 9256493]    True    [2, 2]
[1322389, 4407961]    True    [2, 0]
[1322593, 6612961]    True    [4, 2]
[1322621, 9258341]    True    [2, 2]
[1323001, 3969001]    True    [2, 0]
[1323221, 9262541]    True    [2, 2]
[1323389, 7940329]    True    [2, 2]
[1323629, 9265397]    True    [2, 2]
[1323941, 9267581]    True    [2, 2]
[1324061, 9268421]    True    [2, 2]
[1324949, 9274637]    True    [2, 2]
[1325021, 7950121]    True    [2, 2]
[1325309, 9277157]    True    [2, 2]
[1325521, 14580721]    True    [3, 2]
[1325761, 9280321]    True    [5, 5]
[1326781, 7960681]    True    [2, 0]
[1326797, 9287573]    True    [2, 2]
[1326869, 9288077]    True    [2, 2]
[1326917, 9288413]    True    [2, 2]
[1327201, 9954001]    True    [3, 3]
[1327901, 9295301]    True    [2, 2]
[1328237, 9297653]    True    [2, 2]
[1328357, 9298493]    True    [2, 2]
[1328497, 14613457]    True    [3, 1]
[1328501, 9299501]    True    [2, 2]
[1328741, 9301181]    True    [2, 2]
[1328797, 7972777]    True    [2, 1]
[1328981, 9302861]    True    [2, 2]
[1329269, 9304877]    True    [2, 2]
[1329313, 9637513]    True    [2, 0]
[1329337, 9305353]    True    [1, 2]
[1329397, 2658793]    True    [2, 1]
[1329457, 13959289]    True    [2, 2]
[1329701, 9307901]    True    [2, 2]
[1330093, 13300921]    True    [2, 0]
[1330213, 3479017]    True    [2, 1]
[1330213, 4297609]    True    [2, 1]
[1330249, 5431847]    True    [0, 0]
[1330249, 9422591]    True    [0, 0]
[1330249, 10752839]    True    [0, 0]
[1330249, 14743583]    True    [0, 0]
[1330253, 7981513]    True    [2, 2]
[1330321, 10376497]    True    [3, 3]
[1330397, 9312773]    True    [2, 2]
[1331041, 4991401]    True    [2, 0]
[1331093, 7986553]    True    [2, 2]
[1331377, 13313761]    True    [3, 0]
[1331789, 9322517]    True    [2, 2]
[1332589, 2665177]    True    [2, 1]
[1332589, 7995529]    True    [2, 1]
[1332757, 7996537]    True    [2, 0]
[1332833, 7996993]    True    [4, 5]
[1332917, 9330413]    True    [2, 2]
[1333669, 13336681]    True    [2, 1]
[1333697, 8002177]    True    [4, 6]
[1333949, 9337637]    True    [2, 2]
[1333993, 6669961]    True    [1, 1]
[1334413, 9785689]    True    [2, 0]
[1334441, 8006641]    True    [0, 3]
[1334477, 9341333]    True    [2, 2]
[1334549, 9341837]    True    [2, 2]
[1334933, 8009593]    True    [2, 2]
[1335617, 8013697]    True    [4, 6]
[1335689, 8014129]    True    [2, 3]
[1335797, 8014777]    True    [2, 2]
[1335797, 9350573]    True    [2, 2]
[1335889, 9351217]    True    [3, 3]
[1335941, 7748453]    True    [2, 2]
[1335989, 9351917]    True    [2, 2]
[1336037, 9352253]    True    [2, 2]
[1336333, 8017993]    True    [2, 0]
[1336637, 9356453]    True    [2, 2]
[1336729, 14704009]    True    [2, 2]
[1336949, 9358637]    True    [2, 2]
[1337173, 5348689]    True    [2, 1]
[1337209, 1560077]    True    [2, 2]
[1337209, 9360457]    True    [2, 2]
[1337261, 9360821]    True    [2, 2]
[1338049, 7024753]    True    [2, 3]
[1338049, 8362801]    True    [2, 3]
[1338241, 13382401]    True    [6, 6]
[1338433, 10038241]    True    [4, 4]
[1338457, 14723017]    True    [1, 2]
[1338481, 14723281]    True    [3, 2]
[1338793, 6693961]    True    [2, 0]
[1338877, 13388761]    True    [2, 1]
[1339057, 6695281]    True    [2, 3]
[1339057, 9373393]    True    [2, 3]
[1339157, 9374093]    True    [2, 2]
[1339661, 8037961]    True    [2, 2]
[1339777, 2679553]    True    [5, 6]
[1339873, 15073561]    True    [2, 0]
[1339901, 9379301]    True    [2, 2]
[1339909, 13399081]    True    [2, 1]
[1340021, 8040121]    True    [2, 2]
[1340069, 9380477]    True    [2, 2]
[1340281, 14743081]    True    [0, 2]
[1340557, 4979209]    True    [2, 1]
[1340749, 13407481]    True    [2, 0]
[1340861, 9386021]    True    [2, 2]
[1341097, 12293381]    True    [2, 2]
[1341097, 13634477]    True    [2, 2]
[1341437, 9390053]    True    [2, 2]
[1341577, 9391033]    True    [0, 1]
[1341869, 8051209]    True    [2, 2]
[1341869, 9393077]    True    [2, 2]
[1342181, 4793501]    True    [2, 2]
[1342181, 11696141]    True    [2, 2]
[1342633, 8055793]    True    [2, 2]
[1342801, 6042601]    True    [0, 2]
[1342849, 9399937]    True    [6, 4]
[1342897, 14771857]    True    [3, 3]
[1343161, 6715801]    True    [2, 2]
[1343593, 4478641]    True    [2, 0]
[1344181, 8065081]    True    [2, 1]
[1344337, 4705177]    True    [2, 1]
[1344461, 9411221]    True    [2, 2]
[1345037, 9415253]    True    [2, 2]
[1345229, 8071369]    True    [2, 2]
[1345229, 9416597]    True    [2, 2]
[1345277, 9416933]    True    [2, 2]
[1345301, 9417101]    True    [2, 2]
[1345481, 8072881]    True    [2, 3]
[1345537, 14128129]    True    [8, 9]
[1346909, 9428357]    True    [2, 2]
[1346977, 8530849]    True    [3, 4]
[1347001, 2694001]    True    [2, 2]
[1347937, 14827297]    True    [4, 4]
[1348157, 8088937]    True    [2, 2]
[1348309, 11685337]    True    [2, 0]
[1348517, 9439613]    True    [2, 2]
[1348597, 2697193]    True    [2, 0]
[1348733, 8092393]    True    [2, 2]
[1350133, 8100793]    True    [2, 0]
[1350313, 6751561]    True    [2, 1]
[1350341, 8102041]    True    [2, 2]
[1350677, 9454733]    True    [2, 2]
[1350889, 6754441]    True    [2, 2]
[1351117, 13511161]    True    [2, 0]
[1351249, 4729369]    True    [2, 2]
[1351589, 9461117]    True    [2, 2]
[1351901, 9463301]    True    [2, 2]
[1351921, 14871121]    True    [2, 3]
[1351997, 9463973]    True    [2, 2]
[1352257, 14874817]    True    [5, 5]
[1352657, 8115937]    True    [2, 4]
[1352957, 9470693]    True    [2, 2]
[1353101, 9471701]    True    [2, 2]
[1353269, 9472877]    True    [2, 2]
[1354181, 8125081]    True    [2, 2]
[1354501, 8127001]    True    [2, 0]
[1354589, 8127529]    True    [2, 2]
[1354637, 9482453]    True    [2, 2]
[1354949, 9484637]    True    [2, 2]
[1355293, 9938809]    True    [2, 0]
[1355309, 9487157]    True    [2, 2]
[1355429, 9487997]    True    [2, 2]
[1355741, 7863293]    True    [2, 2]
[1355741, 9490181]    True    [2, 2]
[1355989, 2711977]    True    [2, 0]
[1356109, 8136649]    True    [2, 0]
[1356169, 2712337]    True    [2, 1]
[1356269, 9493877]    True    [2, 2]
[1356461, 9495221]    True    [2, 2]
[1356697, 8140177]    True    [0, 2]
[1357537, 4072609]    True    [4, 4]
[1357781, 8146681]    True    [2, 2]
[1358257, 4074769]    True    [3, 3]
[1358857, 2264761]    True    [2, 2]
[1358881, 11550481]    True    [3, 3]
[1358977, 14948737]    True    [4, 6]
[1359077, 9513533]    True    [2, 2]
[1359661, 13596601]    True    [2, 0]
[1359817, 6799081]    True    [2, 2]
[1360081, 10200601]    True    [2, 2]
[1360637, 8163817]    True    [2, 2]
[1360861, 13608601]    True    [2, 0]
[1361497, 2462281]    True    [2, 2]
[1361497, 3505129]    True    [2, 2]
[1361497, 4692817]    True    [2, 2]
[1361497, 6286057]    True    [2, 2]
[1361497, 7270969]    True    [2, 2]
[1361497, 8140009]    True    [2, 2]
[1361497, 8429689]    True    [2, 2]
[1361497, 10109833]    True    [2, 2]
[1361497, 12079657]    True    [2, 2]
[1361497, 13933609]    True    [2, 2]
[1361497, 14512969]    True    [2, 2]
[1361497, 15324073]    True    [2, 2]
[1361741, 8170441]    True    [2, 2]
[1361741, 9532181]    True    [2, 2]
[1362341, 9536381]    True    [2, 2]
[1362437, 9537053]    True    [2, 2]
[1362869, 8177209]    True    [2, 2]
[1363273, 6816361]    True    [2, 2]
[1363277, 8179657]    True    [2, 2]
[1363541, 9544781]    True    [2, 2]
[1364621, 8187721]    True    [2, 2]
[1364621, 9552341]    True    [2, 2]
[1364773, 13647721]    True    [2, 1]
[1364809, 12283273]    True    [2, 2]
[1364861, 8189161]    True    [2, 2]
[1365289, 6826441]    True    [1, 2]
[1365361, 15018961]    True    [3, 3]
[1365461, 9558221]    True    [2, 2]
[1366009, 9562057]    True    [0, 0]
[1366661, 9566621]    True    [2, 2]
[1366829, 9567797]    True    [2, 2]
[1366877, 9568133]    True    [2, 2]
[1366921, 5923321]    True    [2, 2]
[1366921, 12302281]    True    [2, 2]
[1366997, 9568973]    True    [2, 2]
[1367521, 4102561]    True    [4, 4]
[1367581, 5470321]    True    [2, 1]
[1367857, 6839281]    True    [3, 1]
[1368461, 9579221]    True    [2, 2]
[1368473, 8210833]    True    [2, 3]
[1368529, 8211169]    True    [3, 3]
[1368673, 4106017]    True    [3, 4]
[1368793, 6843961]    True    [2, 1]
[1369133, 8214793]    True    [2, 2]
[1369201, 9584401]    True    [3, 3]
[1369541, 8217241]    True    [2, 2]
[1369657, 9587593]    True    [2, 2]
[1369789, 2739577]    True    [2, 1]
[1370069, 8220409]    True    [2, 2]
[1370101, 13701001]    True    [2, 0]
[1370189, 9591317]    True    [2, 2]
[1370321, 8221921]    True    [3, 4]
[1370449, 5024977]    True    [3, 3]
[1370741, 9595181]    True    [2, 2]
[1370821, 5483281]    True    [2, 0]
[1371749, 9602237]    True    [2, 2]
[1371817, 6859081]    True    [0, 0]
[1371949, 13719481]    True    [2, 1]
[1371989, 9603917]    True    [2, 2]
[1372621, 13726201]    True    [2, 1]
[1372633, 7091933]    True    [2, 2]
[1372633, 12582461]    True    [2, 2]
[1372933, 6407017]    True    [2, 0]
[1373341, 12634729]    True    [2, 1]
[1373761, 6868801]    True    [4, 5]
[1373789, 9616517]    True    [2, 2]
[1373881, 12364921]    True    [2, 2]
[1373881, 15112681]    True    [2, 2]
[1373989, 12169609]    True    [2, 0]
[1374101, 9618701]    True    [2, 2]
[1374481, 8705041]    True    [2, 3]
[1374677, 8248057]    True    [2, 2]
[1374869, 9624077]    True    [2, 2]
[1375637, 9629453]    True    [2, 2]
[1375681, 6878401]    True    [5, 3]
[1375709, 8254249]    True    [2, 2]
[1375729, 9630097]    True    [3, 3]
[1376017, 9632113]    True    [3, 3]
[1376377, 15140137]    True    [1, 2]
[1376429, 9634997]    True    [2, 2]
[1376497, 3441241]    True    [2, 1]
[1377121, 15148321]    True    [3, 4]
[1377421, 7763641]    True    [2, 1]
[1377421, 8765401]    True    [2, 1]
[1377421, 10518481]    True    [2, 1]
[1377577, 8265457]    True    [2, 2]
[1377577, 9643033]    True    [2, 2]
[1377737, 8266417]    True    [2, 3]
[1377821, 9644741]    True    [2, 2]
[1378057, 15158617]    True    [2, 1]
[1378081, 6201361]    True    [3, 2]
[1378081, 15158881]    True    [3, 2]
[1378301, 5907001]    True    [2, 2]
[1378301, 8466701]    True    [2, 2]
[1378301, 9648101]    True    [2, 2]
[1378301, 10829501]    True    [2, 2]
[1378301, 13192301]    True    [2, 2]
[1378441, 12405961]    True    [2, 0]
[1378541, 9649781]    True    [2, 2]
[1378589, 9650117]    True    [2, 2]
[1378681, 2757361]    True    [2, 1]
[1378801, 14247601]    True    [2, 3]
[1379141, 9653981]    True    [2, 2]
[1379621, 9657341]    True    [2, 2]
[1380149, 9661037]    True    [2, 2]
[1380241, 15182641]    True    [0, 3]
[1380341, 9662381]    True    [2, 2]
[1380397, 13803961]    True    [2, 1]
[1380469, 2760937]    True    [2, 0]
[1380557, 9663893]    True    [2, 2]
[1380721, 12426481]    True    [2, 2]
[1380889, 5983849]    True    [2, 2]
[1381277, 9668933]    True    [2, 2]
[1381381, 2762761]    True    [2, 0]
[1381397, 9669773]    True    [2, 2]
[1381421, 9669941]    True    [2, 2]
[1381517, 9670613]    True    [2, 2]
[1381537, 15196897]    True    [3, 4]
[1382021, 9674141]    True    [2, 2]
[1382113, 11517601]    True    [4, 4]
[1382113, 15203233]    True    [4, 4]
[1382501, 9677501]    True    [2, 2]
[1382621, 9678341]    True    [2, 2]
[1382893, 13828921]    True    [2, 1]
[1382989, 2765977]    True    [2, 1]
[1383077, 9681533]    True    [2, 2]
[1383509, 9684557]    True    [2, 2]
[1383961, 9687721]    True    [0, 2]
[1384661, 9692621]    True    [2, 2]
[1384993, 6924961]    True    [3, 4]
[1385437, 13854361]    True    [2, 0]
[1385477, 9698333]    True    [2, 2]
[1385621, 9699341]    True    [2, 2]
[1385801, 12152401]    True    [0, 3]
[1385809, 6236137]    True    [2, 0]
[1386821, 9707741]    True    [2, 2]
[1387037, 9709253]    True    [2, 2]
[1387109, 9709757]    True    [2, 2]
[1387417, 6937081]    True    [2, 1]
[1387601, 8325601]    True    [3, 4]
[1387849, 13878481]    True    [0, 2]
[1387921, 6939601]    True    [2, 3]
[1388021, 8328121]    True    [2, 2]
[1388069, 9716477]    True    [2, 2]
[1388353, 15271873]    True    [5, 5]
[1388357, 8330137]    True    [2, 2]
[1388357, 9718493]    True    [2, 2]
[1388381, 9718661]    True    [2, 2]
[1388701, 13887001]    True    [2, 1]
[1388837, 9721853]    True    [2, 2]
[1389989, 9729917]    True    [2, 2]
[1390117, 2780233]    True    [2, 1]
[1390357, 8342137]    True    [2, 0]
[1390421, 9732941]    True    [2, 2]
[1390421, 13069949]    True    [2, 2]
[1390789, 2781577]    True    [2, 0]
[1390969, 6027529]    True    [0, 2]
[1390969, 11591401]    True    [0, 2]
[1391597, 8349577]    True    [2, 2]
[1391641, 2783281]    True    [0, 2]
[1391641, 12524761]    True    [0, 2]
[1391981, 9743861]    True    [2, 2]
[1392101, 8352601]    True    [2, 2]
[1392133, 7557289]    True    [2, 1]
[1392269, 9745877]    True    [2, 2]
[1392361, 8354161]    True    [2, 2]
[1392773, 8356633]    True    [2, 2]
[1392829, 8356969]    True    [2, 0]
[1393181, 9752261]    True    [2, 2]
[1393229, 9752597]    True    [2, 2]
[1393313, 8359873]    True    [4, 5]
[1393589, 9755117]    True    [2, 2]
[1393921, 10222081]    True    [7, 7]
[1393957, 8363737]    True    [2, 1]
[1394137, 9758953]    True    [1, 2]
[1394501, 9761501]    True    [2, 2]
[1394749, 8368489]    True    [2, 0]
[1394917, 13949161]    True    [2, 0]
[1395001, 9765001]    True    [2, 2]
[1395073, 6045313]    True    [6, 6]
[1395073, 12555649]    True    [6, 6]
[1395481, 9768361]    True    [0, 2]
[1395629, 8373769]    True    [2, 2]
[1396061, 9772421]    True    [2, 2]
[1396069, 2792137]    True    [2, 1]
[1396217, 8377297]    True    [1, 3]
[1396237, 2792473]    True    [2, 0]
[1396513, 8379073]    True    [4, 4]
[1396613, 4987901]    True    [2, 2]
[1396613, 7382093]    True    [2, 2]
[1396613, 8379673]    True    [2, 2]
[1397021, 9779141]    True    [2, 2]
[1397161, 2794321]    True    [2, 2]
[1397161, 3260041]    True    [2, 2]
[1397161, 6054361]    True    [2, 2]
[1397161, 7917241]    True    [2, 2]
[1397189, 9780317]    True    [2, 2]
[1397261, 9780821]    True    [2, 2]
[1397329, 2095993]    True    [0, 2]
[1397509, 8385049]    True    [2, 0]
[1397521, 4192561]    True    [3, 3]
[1397521, 6987601]    True    [3, 3]
[1397761, 10483201]    True    [8, 8]
[1397861, 9785021]    True    [2, 2]
[1397909, 9785357]    True    [2, 2]
[1397953, 11882593]    True    [4, 4]
[1398037, 13980361]    True    [2, 1]
[1398197, 9787373]    True    [2, 2]
[1398217, 15380377]    True    [0, 0]
[1398581, 9790061]    True    [2, 2]
[1398701, 9790901]    True    [2, 2]
[1399033, 4197097]    True    [0, 2]
[1399109, 9793757]    True    [2, 2]
[1399129, 9793897]    True    [2, 2]
[1399129, 13991281]    True    [2, 2]
[1399301, 8395801]    True    [2, 2]
[1399301, 14832581]    True    [2, 2]
[1399357, 2798713]    True    [2, 1]
[1399441, 13294681]    True    [0, 2]
[1399469, 8396809]    True    [2, 2]
[1399469, 9796277]    True    [2, 2]
[1399493, 8396953]    True    [2, 2]
[1399609, 15395689]    True    [2, 0]
[1399813, 13998121]    True    [2, 1]
[1400029, 14000281]    True    [2, 0]
[1400449, 9803137]    True    [6, 6]
[1400669, 9804677]    True    [2, 2]
[1400821, 2801641]    True    [2, 0]
[1400873, 8405233]    True    [2, 3]
[1400881, 7704841]    True    [1, 2]
[1401461, 9810221]    True    [2, 2]
[1401821, 9812741]    True    [2, 2]
[1402061, 9814421]    True    [2, 2]
[1402153, 15423673]    True    [2, 1]
[1402157, 9815093]    True    [2, 2]
[1402421, 9816941]    True    [2, 2]
[1402501, 2805001]    True    [2, 1]
[1402901, 9820301]    True    [2, 2]
[1403309, 9823157]    True    [2, 2]
[1403357, 9823493]    True    [2, 2]
[1403569, 12866041]    True    [2, 1]
[1403617, 8421697]    True    [4, 4]
[1403789, 9826517]    True    [2, 2]
